id_servidor,paso_temporal,temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
63,14,58.7,45.43,48.04,128.66,0
63,15,56.01,49.98,53.29,420.35,0
63,16,49.69,45.84,49.97,127.16,0
63,17,48.97,41.96,44.46,83.01,0
63,18,54.94,48.98,57.13,88.49,0
63,19,49.7,43.93,49.08,305.25,0
63,20,47.03,42.31,54.59,18.25,0
63,21,59.53,49.41,56.75,88.49,0
63,22,52.01,48.24,55.15,353.62,0
63,23,53.45,45.42,54.07,209.28,0
63,24,56.1,49.81,51.99,203.03,0
63,25,52.92,50.59,60.5,435.86,0
63,26,60.73,49.85,54.18,209.56,0
63,27,50.4,49.7,54.97,95.02,0
63,28,52.58,42.47,48.57,146.15,0
63,29,57.85,54.06,52.86,43.75,0
63,30,55.3,51.12,56.18,330.71,0
63,31,47.55,45.09,52.61,248.95,0
63,32,57.95,48.84,50.98,314.93,0
63,33,57.79,49.6,49.18,325.56,0
63,34,51.71,48.73,49.34,130.29,0
63,35,60.62,56.06,60.78,66.63,0
63,36,52.41,41.11,48.08,173.79,0
63,37,46.65,42.99,49.83,75.27,0
63,38,46.84,39.69,54.25,199.79,0
63,39,59.19,49.21,50.05,315.85,0
64,0,56.57,47.63,42.53,156.81,0
64,1,45.58,42.28,40.1,214.42,0
64,2,47.47,49.98,50.88,190.19,0
64,3,60.08,49.01,50.72,14.16,0
64,4,55.05,47.97,44.2,143.9,0
64,5,60.32,47.35,54.42,193.67,0
64,6,49.12,48.85,46.55,151.54,0
64,7,55.84,53.22,54.52,0.87,0
64,8,61.11,54.32,52.95,326.77,0
64,9,54.74,55.77,47.77,63.34,0
64,10,59.82,51.65,47.69,30.94,0
64,11,56.71,54.79,47.61,184.9,0
64,12,59.29,59.08,47.98,142.11,0
64,13,51.36,52.38,48.57,252.17,0
64,14,58.22,54.81,46.54,284.72,0
64,15,67.17,57.39,51.08,266.47,0
64,16,62.16,62.2,60.2,179.79,0
64,17,58.07,63.57,56.74,246.4,0
64,18,65.33,60.32,51.14,7.2,0
64,19,54.98,56.58,49.19,311.32,0
64,20,68.78,65.0,53.76,131.42,0
64,21,55.31,61.77,60.46,416.39,0
64,22,61.12,60.93,49.66,314.98,0
64,23,67.23,63.32,54.32,156.33,0
64,24,61.28,71.19,59.4,182.57,0
64,25,67.69,76.86,64.43,322.09,0
64,26,70.27,73.13,57.64,683.67,0
64,27,57.66,75.4,56.59,160.77,0
64,28,72.92,80.89,63.19,384.17,0
64,29,64.59,71.61,62.39,281.38,0
64,30,75.26,81.51,61.61,79.47,0
64,31,65.98,81.06,59.54,217.74,0
64,32,65.58,85.06,64.48,62.8,0
64,33,67.82,82.58,57.64,139.02,0
64,34,67.91,82.98,62.45,220.06,0
64,35,71.92,88.57,69.58,241.18,0
64,36,74.46,96.38,72.09,267.53,0
64,37,67.68,95.03,68.12,328.05,0
64,38,73.65,91.37,72.42,36.75,0
64,39,74.27,89.87,72.58,182.88,1
65,0,54.23,32.95,45.55,232.41,0
65,1,51.13,33.23,41.05,193.71,0
65,2,40.89,35.5,47.4,159.98,0
65,3,44.37,33.55,39.11,168.44,0
65,4,49.09,35.05,42.79,76.15,0
65,5,51.5,39.57,43.61,178.11,0
65,6,41.84,34.34,46.37,109.86,0
65,7,54.31,38.42,42.99,135.33,0
65,8,50.47,32.98,42.13,727.2,0
65,9,51.76,38.76,46.54,152.8,0
65,10,59.87,48.79,51.18,290.66,0
65,11,54.22,44.37,50.32,164.43,0
65,12,53.2,42.18,47.11,302.84,0
65,13,58.95,45.05,46.32,364.54,0
65,14,57.29,45.41,46.71,282.59,0
65,15,50.7,47.97,49.1,244.14,0
65,16,56.17,47.04,49.42,219.22,0
65,17,53.38,52.25,50.45,283.84,0
65,18,58.88,54.06,51.82,773.57,0
65,19,58.6,53.67,46.57,298.15,0
65,20,52.2,55.95,54.81,253.69,0
65,21,58.44,58.53,54.36,136.82,0
65,22,59.22,56.88,56.33,287.5,0
65,23,59.13,62.77,55.67,190.98,0
65,24,63.54,65.83,51.31,167.26,0
65,25,67.65,70.48,57.96,122.86,0
65,26,63.08,67.84,57.29,199.92,0
65,27,63.4,66.32,59.72,299.58,0
65,28,69.79,70.13,52.15,286.67,0
65,29,65.17,68.0,58.16,222.41,0
65,30,68.47,77.54,64.01,251.96,0
65,31,59.67,68.48,56.06,332.6,0
65,32,72.83,82.93,64.99,162.0,0
65,33,72.67,85.55,63.86,46.15,0
65,34,69.99,71.41,57.15,336.14,0
65,35,73.78,90.43,66.77,116.43,0
65,36,66.9,91.65,66.33,97.16,0
65,37,65.97,88.63,69.56,35.54,0
65,38,75.09,87.29,64.28,248.55,0
65,39,71.58,90.99,65.39,14.57,1
66,0,40.86,33.99,35.01,184.3,0
66,1,45.65,37.03,39.29,196.58,0
66,2,49.71,36.81,33.6,891.12,0
66,3,50.8,40.93,35.13,181.76,0
66,4,46.71,36.33,39.93,87.55,0
66,5,48.62,34.37,33.44,267.87,0
66,6,49.96,30.0,28.83,113.38,0
66,7,50.98,37.84,34.92,78.84,0
66,8,47.04,33.75,33.6,82.3,0
66,9,53.16,37.93,41.7,111.59,0
66,10,43.19,32.67,37.25,322.88,0
66,11,49.12,39.17,40.91,203.6,0
66,12,47.72,35.92,38.37,221.33,0
66,13,44.69,38.34,39.87,321.75,0
66,14,46.84,35.91,33.39,168.46,0
66,15,37.81,30.67,32.65,270.5,0
66,16,54.79,32.91,31.04,262.06,0
66,17,41.71,29.25,31.97,25.62,0
66,18,54.49,35.11,37.56,356.76,0
66,19,45.27,28.52,32.78,9.56,0
66,20,50.61,35.55,39.82,290.08,0
66,21,39.2,19.89,24.68,2.05,0
66,22,50.13,37.61,38.07,252.15,0
66,23,48.38,29.96,28.86,403.43,0
66,24,48.71,30.56,33.56,154.44,0
66,25,53.43,39.86,39.88,149.24,0
66,26,46.93,35.65,34.83,253.25,0
66,27,47.45,37.76,38.31,140.47,0
66,28,39.58,30.35,29.99,398.19,0
66,29,51.67,38.22,31.21,203.06,0
66,30,51.89,33.82,36.56,141.58,0
66,31,54.49,34.84,40.93,115.17,0
66,32,51.77,40.33,34.36,68.05,0
66,33,42.61,29.72,36.91,104.67,0
66,34,42.7,38.02,36.75,137.92,0
66,35,52.69,35.91,31.25,121.48,0
66,36,40.23,33.52,30.85,774.39,0
66,37,44.44,29.99,33.05,431.86,0
66,38,46.5,33.47,33.23,56.39,0
66,39,46.03,31.1,29.16,849.28,0
67,0,63.19,59.8,52.34,104.42,0
67,1,62.34,56.68,52.25,191.57,0
67,2,49.52,48.06,50.67,95.92,0
67,3,49.49,51.34,54.36,966.2,0
67,4,52.16,50.16,51.51,111.73,0
67,5,61.17,54.33,57.04,310.55,0
67,6,63.82,58.61,52.54,242.63,0
67,7,52.82,53.3,48.57,146.56,0
67,8,57.98,53.8,53.58,247.53,0
67,9,62.75,50.9,51.0,62.63,0
67,10,60.28,57.86,56.18,188.69,0
67,11,65.17,59.74,55.14,275.37,0
67,12,61.15,54.68,51.83,191.31,0
67,13,56.48,61.13,55.61,126.33,0
67,14,55.45,52.64,52.13,177.28,0
67,15,54.78,49.22,49.49,156.44,0
67,16,59.11,58.03,53.79,354.85,0
67,17,60.7,54.43,51.51,45.13,0
67,18,57.78,52.49,54.79,105.46,0
67,19,45.61,55.12,53.79,49.9,0
67,20,49.05,48.48,57.61,361.23,0
67,21,45.25,47.82,50.4,150.45,0
67,22,58.09,55.18,51.36,127.39,0
67,23,58.98,56.55,62.61,577.57,0
67,24,60.91,60.39,56.89,256.35,0
67,25,55.01,58.36,57.88,221.68,0
67,26,61.08,57.35,56.11,497.75,0
67,27,62.42,59.89,57.36,234.47,0
67,28,53.09,56.77,55.66,124.17,0
67,29,50.72,53.44,48.76,112.64,0
67,30,58.89,58.46,55.87,132.87,0
67,31,65.99,58.32,50.22,0.22,0
67,32,64.0,54.78,52.42,184.78,0
67,33,57.26,50.01,48.46,274.02,0
67,34,51.01,47.67,50.98,106.4,0
67,35,62.31,58.18,55.63,83.11,0
67,36,56.28,56.73,55.46,361.91,0
67,37,55.28,57.29,55.08,8.82,0
67,38,50.26,58.33,52.59,68.14,0
67,39,55.97,51.22,50.53,41.65,0
68,0,31.01,10.03,40.98,93.8,0
68,1,43.7,29.65,46.17,46.58,0
68,2,42.18,18.41,37.55,133.16,0
68,3,42.67,25.61,44.46,311.69,0
68,4,34.13,18.07,38.55,167.62,0
68,5,53.81,22.42,34.91,117.72,0
68,6,43.9,23.55,45.07,73.08,0
68,7,40.17,16.8,42.56,258.82,0
68,8,39.38,25.58,48.96,343.0,0
68,9,42.68,20.96,42.21,307.61,0
68,10,42.37,23.96,41.35,252.74,0
68,11,37.13,27.57,46.55,2.93,0
68,12,39.09,24.71,45.31,137.8,0
68,13,45.01,21.37,46.41,413.68,0
68,14,53.36,29.53,44.52,314.63,0
68,15,43.39,21.58,40.55,4.5,0
68,16,46.59,22.13,38.98,173.33,0
68,17,41.08,21.1,42.65,223.57,0
68,18,39.41,16.85,33.86,88.54,0
68,19,43.91,16.41,41.33,97.1,0
68,20,47.64,19.54,42.12,191.86,0
68,21,45.35,17.7,41.28,85.47,0
68,22,37.23,20.64,41.13,85.94,0
68,23,43.26,25.06,47.72,137.44,0
68,24,42.36,20.12,43.31,163.96,0
68,25,41.37,22.63,39.57,178.91,0
68,26,42.63,19.73,38.32,73.92,0
68,27,49.97,31.93,42.85,153.57,0
68,28,48.79,27.79,45.71,30.89,0
68,29,48.29,20.76,37.43,217.32,0
68,30,41.19,22.84,45.24,162.75,0
68,31,34.08,16.39,43.13,145.26,0
68,32,43.05,20.9,37.89,290.3,0
68,33,48.44,19.35,39.48,52.88,0
68,34,41.47,24.73,42.56,265.97,0
68,35,43.04,18.03,42.42,318.69,0
68,36,47.84,28.38,49.47,216.95,0
68,37,42.65,21.49,35.49,161.84,0
68,38,40.43,18.28,38.56,923.96,0
68,39,38.37,21.88,40.35,165.81,0
69,0,55.51,43.21,43.42,165.42,0
69,1,45.3,36.09,40.87,732.67,0
69,2,52.72,38.15,42.41,170.14,0
69,3,47.52,41.33,41.84,298.41,0
69,4,47.32,38.91,41.5,127.02,0
69,5,55.53,44.55,46.42,287.2,0
69,6,54.52,41.45,42.52,268.45,0
69,7,52.03,38.34,45.46,144.13,0
69,8,39.97,26.46,40.57,346.66,0
69,9,49.96,42.92,53.58,137.33,0
69,10,48.37,34.22,45.52,361.15,0
69,11,48.08,42.34,46.27,232.1,0
69,12,56.3,40.9,42.77,178.1,0
69,13,39.94,38.14,44.54,638.61,0
69,14,48.55,42.75,46.73,169.41,0
69,15,48.83,41.02,43.18,155.55,0
69,16,39.14,40.25,47.11,29.0,0
69,17,41.17,32.07,36.23,153.89,0
69,18,52.49,39.1,43.2,83.54,0
69,19,47.75,33.97,43.53,250.32,0
69,20,54.19,34.55,41.01,336.75,0
69,21,55.43,37.49,42.6,32.77,0
69,22,54.34,44.79,46.11,385.48,0
69,23,51.84,40.4,41.83,164.57,0
69,24,50.97,40.66,48.58,745.76,0
69,25,40.71,42.02,41.96,270.93,0
69,26,42.72,35.44,43.41,126.43,0
69,27,47.41,32.63,42.46,170.19,0
69,28,49.15,31.92,37.65,131.49,0
69,29,51.5,39.86,44.59,81.99,0
69,30,48.16,42.88,42.71,266.88,0
69,31,55.34,42.59,50.17,145.64,0
69,32,54.31,35.61,38.68,7.6,0
69,33,56.16,44.36,44.21,246.13,0
69,34,57.63,47.11,43.57,35.33,0
69,35,48.79,41.37,40.55,41.61,0
69,36,56.95,44.89,51.86,323.11,0
69,37,52.1,42.43,47.3,36.44,0
69,38,51.53,38.02,43.98,97.97,0
69,39,50.15,36.28,40.57,254.74,0
70,0,55.84,40.38,37.83,860.02,0
70,1,52.83,51.3,49.48,75.59,0
70,2,61.32,51.23,50.23,67.59,0
70,3,51.16,44.32,39.18,22.84,0
70,4,57.7,53.01,48.65,222.12,0
70,5,59.88,52.07,49.01,325.38,0
70,6,54.9,45.32,42.77,67.1,0
70,7,54.76,40.17,46.46,71.56,0
70,8,48.48,48.48,44.97,293.18,0
70,9,52.44,47.97,40.22,125.89,0
70,10,56.46,52.63,47.34,210.81,0
70,11,53.53,53.47,52.87,269.18,0
70,12,61.06,54.72,47.78,95.03,0
70,13,56.62,57.97,46.93,97.36,0
70,14,53.08,52.47,49.98,119.23,0
70,15,63.57,60.45,52.35,6.43,0
70,16,54.76,58.58,50.65,238.4,0
70,17,56.86,62.7,54.09,252.1,0
70,18,65.01,67.33,52.31,189.56,0
70,19,65.09,60.25,49.43,343.16,0
70,20,62.87,65.69,56.26,148.66,0
70,21,56.84,68.05,51.73,254.11,0
70,22,66.12,68.21,60.32,980.82,0
70,23,64.43,75.64,62.39,84.11,0
70,24,69.13,70.97,52.46,318.58,0
70,25,64.27,73.46,62.23,195.38,0
70,26,70.94,74.71,58.42,296.95,0
70,27,68.88,83.81,66.58,23.89,0
70,28,65.77,79.39,60.46,193.17,0
70,29,63.5,85.15,62.03,124.73,0
70,30,72.23,93.19,65.31,77.83,0
70,31,72.73,86.99,55.36,349.14,0
70,32,75.54,93.77,69.55,203.44,0
70,33,79.56,98.06,66.09,2.76,0
70,34,81.86,97.57,71.37,120.32,0
70,35,76.04,95.5,72.79,292.69,0
70,36,78.27,100.0,67.39,77.65,0
70,37,80.01,94.69,64.81,65.4,0
70,38,78.42,98.9,72.13,162.35,0
70,39,74.31,100.0,67.75,236.32,1
71,0,54.09,34.42,35.75,262.21,0
71,1,49.13,31.4,40.24,258.92,0
71,2,48.54,36.83,38.42,194.25,0
71,3,52.13,39.57,42.6,277.15,0
71,4,47.01,32.0,38.4,106.77,0
71,5,49.25,40.39,38.19,177.12,0
71,6,46.23,35.72,40.23,63.96,0
71,7,41.77,36.23,40.99,346.78,0
71,8,42.13,28.47,40.23,121.0,0
71,9,44.82,28.04,41.46,347.47,0
71,10,37.66,35.84,36.67,101.26,0
71,11,47.62,38.42,42.37,216.27,0
71,12,50.67,32.58,31.25,186.57,0
71,13,56.67,41.95,45.59,107.76,0
71,14,47.46,38.2,44.72,237.55,0
71,15,44.29,31.63,29.33,758.59,0
71,16,45.4,35.39,38.71,394.77,0
71,17,50.55,45.17,41.28,269.13,0
71,18,50.51,30.29,36.41,34.8,0
71,19,55.71,37.38,38.95,11.33,0
71,20,40.87,33.97,39.05,316.67,0
71,21,46.28,38.09,44.31,60.33,0
71,22,43.1,40.33,41.02,253.91,0
71,23,47.4,33.72,35.82,196.07,0
71,24,48.33,39.74,41.14,338.24,0
71,25,53.74,44.15,42.94,241.19,0
71,26,51.0,35.53,39.61,176.33,0
71,27,51.88,38.4,39.12,427.35,0
71,28,40.55,32.9,39.91,278.79,0
71,29,48.15,35.34,44.08,246.57,0
71,30,41.11,34.56,35.27,98.09,0
71,31,56.64,38.45,42.7,42.4,0
71,32,49.02,40.08,45.11,148.86,0
71,33,42.55,34.83,38.15,0.14,0
71,34,48.87,41.4,46.67,880.83,0
71,35,51.87,41.39,42.33,276.11,0
71,36,52.71,38.65,37.59,297.81,0
71,37,52.47,33.2,34.65,138.96,0
71,38,47.35,32.82,41.27,532.32,0
71,39,45.39,32.02,40.6,332.8,0
72,0,45.69,27.64,37.71,325.43,0
72,1,45.61,36.86,36.33,92.9,0
72,2,54.49,33.35,40.09,120.8,0
72,3,46.41,34.72,36.3,190.8,0
72,4,49.22,30.43,35.87,135.37,0
72,5,51.41,32.76,35.41,262.91,0
72,6,46.79,32.09,36.7,201.12,0
72,7,43.02,33.64,37.97,0.8,0
72,8,43.71,31.36,37.28,91.82,0
72,9,47.54,27.9,33.62,78.84,0
72,10,54.81,44.95,30.29,124.39,0
72,11,50.35,28.58,35.88,193.44,0
72,12,52.55,34.76,30.2,216.75,0
72,13,40.58,26.95,31.18,104.15,0
72,14,49.76,26.05,24.89,303.01,0
72,15,43.73,34.43,42.15,169.1,0
72,16,50.36,34.73,38.06,45.55,0
72,17,59.66,39.08,37.57,294.28,0
72,18,49.64,35.64,41.77,72.67,0
72,19,40.27,33.44,37.86,9.09,0
72,20,44.61,30.24,35.07,435.5,0
72,21,59.11,40.03,40.37,197.56,0
72,22,48.54,37.75,36.78,743.15,0
72,23,50.67,29.05,30.04,193.02,0
72,24,43.9,34.19,39.61,158.21,0
72,25,46.5,34.61,36.4,184.29,0
72,26,46.16,32.65,29.94,238.7,0
72,27,56.88,37.12,39.43,156.24,0
72,28,47.96,37.36,38.0,222.56,0
72,29,39.76,33.28,41.64,161.04,0
72,30,56.67,32.91,36.75,81.5,0
72,31,51.33,40.03,35.17,47.27,0
72,32,51.99,37.77,32.14,338.29,0
72,33,41.36,34.33,40.67,257.69,0
72,34,45.69,27.52,33.23,304.45,0
72,35,48.37,35.41,34.13,180.45,0
72,36,45.08,36.83,35.25,800.23,0
72,37,45.26,23.02,35.7,809.32,0
72,38,41.3,35.04,38.38,318.9,0
72,39,43.0,32.37,39.24,138.62,0
73,0,47.82,37.78,39.81,262.59,0
73,1,48.65,41.24,41.46,80.29,0
73,2,51.74,36.4,42.96,417.99,0
73,3,45.11,39.18,33.61,83.95,0
73,4,49.88,39.73,42.41,74.11,0
73,5,49.43,43.86,37.82,697.88,0
73,6,54.0,43.71,44.2,189.57,0
73,7,50.75,42.65,39.33,219.22,0
73,8,49.55,42.81,38.28,207.28,0
73,9,52.55,46.52,40.62,49.15,0
73,10,61.8,47.08,38.11,373.6,0
73,11,52.35,47.86,43.37,287.23,0
73,12,53.75,56.33,44.5,343.07,0
73,13,58.16,51.8,47.6,116.6,0
73,14,58.32,58.46,50.12,229.98,0
73,15,50.12,51.69,50.53,203.68,0
73,16,65.31,53.02,46.77,315.36,0
73,17,54.72,52.46,47.03,319.23,0
73,18,56.71,57.0,51.97,937.26,0
73,19,58.32,55.82,44.75,2.15,0
73,20,64.96,56.61,42.26,393.56,0
73,21,49.33,52.27,45.88,246.72,0
73,22,63.99,67.15,47.22,106.99,0
73,23,68.5,61.19,57.34,228.79,0
73,24,64.76,70.09,58.05,1.33,0
73,25,57.1,65.3,58.23,306.64,0
73,26,61.62,69.78,53.31,3.45,0
73,27,64.58,69.04,54.58,618.85,0
73,28,70.42,71.96,52.57,209.33,0
73,29,61.85,67.85,55.15,304.66,0
73,30,71.29,78.22,52.89,192.79,0
73,31,60.14,73.65,46.45,256.2,0
73,32,63.24,80.47,55.3,176.62,0
73,33,63.46,72.59,49.56,176.14,0
73,34,73.22,77.11,61.28,190.26,0
73,35,70.6,83.32,65.19,157.31,0
73,36,71.3,82.91,54.38,22.39,0
73,37,73.2,87.14,65.18,87.8,0
73,38,76.88,87.91,64.4,209.37,0
73,39,73.8,96.18,59.8,150.11,1
74,0,50.54,51.55,47.95,289.51,0
74,1,54.11,56.43,47.18,287.84,0
74,2,47.18,50.48,48.64,948.03,0
74,3,54.48,53.65,47.5,55.2,0
74,4,62.01,52.1,42.71,106.57,0
74,5,63.18,65.48,49.13,251.42,0
74,6,52.31,54.57,43.47,897.62,0
74,7,58.17,48.05,46.95,139.11,0
74,8,64.35,59.63,46.8,234.7,0
74,9,58.54,56.79,44.23,113.27,0
74,10,64.43,52.8,46.12,63.12,0
74,11,58.69,50.87,43.88,98.84,0
74,12,56.5,47.31,43.57,69.9,0
74,13,53.78,54.34,52.0,342.41,0
74,14,57.47,49.92,46.78,536.91,0
74,15,55.45,49.1,43.49,148.34,0
74,16,59.71,55.72,41.73,38.62,0
74,17,56.31,58.8,46.12,73.87,0
74,18,55.84,50.71,46.48,345.18,0
74,19,54.42,55.84,42.57,204.13,0
74,20,48.01,53.47,52.43,64.15,0
74,21,60.86,54.05,45.68,109.26,0
74,22,48.69,49.34,43.67,88.14,0
74,23,56.24,51.77,42.4,174.77,0
74,24,55.52,48.23,44.65,200.75,0
74,25,55.26,47.73,38.96,407.47,0
74,26,56.03,54.69,53.06,49.96,0
74,27,56.33,50.52,48.39,175.82,0
74,28,56.41,48.96,46.59,142.13,0
74,29,56.92,47.78,38.22,293.59,0
74,30,60.35,46.56,42.94,222.58,0
74,31,53.54,44.79,45.46,250.84,0
74,32,56.67,53.06,47.14,221.41,0
74,33,47.74,42.11,36.95,68.16,0
74,34,58.82,54.5,43.69,325.35,0
74,35,59.73,54.48,44.33,275.82,0
74,36,55.25,52.22,42.82,289.86,0
74,37,58.52,52.92,50.17,331.69,0
74,38,54.51,51.48,38.13,230.12,0
74,39,59.3,53.52,47.56,805.86,0
75,0,51.94,53.75,55.06,144.58,0
75,1,59.8,55.01,54.12,869.35,0
75,2,55.09,52.58,50.93,313.09,0
75,3,58.96,57.13,54.7,167.43,0
75,4,55.92,54.45,57.38,118.38,0
75,5,59.29,59.38,54.96,341.13,0
75,6,55.74,55.52,50.45,101.47,0
75,7,48.43,44.14,42.91,255.54,0
75,8,57.01,50.25,52.7,172.99,0
75,9,50.46,45.38,49.63,40.99,0
75,10,55.33,49.29,48.44,315.43,0
75,11,56.81,50.36,54.44,150.94,0
75,12,55.1,55.32,51.89,58.1,0
75,13,50.23,50.09,50.49,243.28,0
75,14,68.12,57.42,54.18,243.25,0
75,15,52.51,49.17,49.36,103.49,0
75,16,57.81,50.69,51.98,197.74,0
75,17,61.33,46.89,53.29,123.77,0
75,18,61.67,57.63,50.55,264.84,0
75,19,57.55,58.16,56.18,209.97,0
75,20,55.34,51.32,52.05,817.68,0
75,21,49.8,45.93,49.57,182.5,0
75,22,58.99,51.02,54.23,239.19,0
75,23,58.54,52.78,52.3,176.53,0
75,24,52.62,49.31,52.16,44.89,0
75,25,56.01,61.25,58.32,1000.0,0
75,26,53.92,59.15,53.34,324.1,0
75,27,56.58,44.85,49.56,25.81,0
75,28,54.21,47.23,48.82,138.58,0
75,29,57.55,53.68,52.11,151.68,0
75,30,50.59,47.56,48.73,309.46,0
75,31,50.33,52.58,53.61,79.11,0
75,32,59.72,51.89,52.01,120.12,0
75,33,55.95,51.69,52.95,31.28,0
75,34,61.35,55.92,53.5,145.79,0
75,35,57.63,59.08,49.68,123.3,0
75,36,55.63,53.43,52.54,189.56,0
75,37,56.47,47.0,49.75,107.42,0
75,38,59.04,52.42,52.78,89.88,0
75,39,57.97,49.51,48.71,254.36,0
76,0,47.06,40.44,47.49,390.94,0
76,1,50.98,41.46,49.51,111.55,0
76,2,51.46,36.64,44.43,45.89,0
76,3,54.91,45.77,45.49,365.72,0
76,4,50.77,46.68,53.93,34.46,0
76,5,60.87,52.35,55.5,58.98,0
76,6,55.89,51.18,50.85,150.38,0
76,7,55.35,44.29,49.45,7.25,0
76,8,59.39,46.24,53.52,313.46,0
76,9,60.22,51.64,54.65,282.83,0
76,10,57.38,45.43,44.23,111.02,0
76,11,54.81,47.91,50.98,333.55,0
76,12,55.79,44.8,48.22,353.92,0
76,13,54.65,47.38,53.61,166.42,0
76,14,49.04,47.56,53.42,125.92,0
76,15,54.29,45.83,53.59,451.15,0
76,16,56.71,51.49,48.1,266.54,0
76,17,54.47,43.77,45.72,210.76,0
76,18,53.43,47.69,53.75,343.63,0
76,19,53.96,54.36,51.12,216.23,0
76,20,56.92,48.47,45.41,119.33,0
76,21,47.01,44.04,50.19,189.62,0
76,22,60.2,48.62,48.69,304.64,0
76,23,57.27,56.96,60.15,59.06,0
76,24,54.78,47.38,50.91,145.44,0
76,25,57.42,50.4,51.82,345.97,0
76,26,56.1,47.25,48.66,118.58,0
76,27,48.6,48.33,55.61,365.53,0
76,28,56.88,46.91,50.91,349.77,0
76,29,53.06,43.16,46.69,172.14,0
76,30,51.87,48.72,47.92,111.78,0
76,31,48.48,42.34,47.42,145.52,0
76,32,51.81,45.98,46.08,499.75,0
76,33,52.05,54.87,56.7,404.93,0
76,34,60.48,46.94,43.77,195.05,0
76,35,57.97,43.54,47.74,828.04,0
76,36,55.97,48.19,52.31,194.04,0
76,37,51.81,45.01,50.0,209.26,0
76,38,53.14,47.66,47.7,30.8,0
76,39,54.59,42.52,49.93,189.6,0
77,0,58.1,55.39,52.66,76.97,0
77,1,55.33,55.27,46.53,383.46,0
77,2,62.87,56.51,55.56,819.23,0
77,3,55.34,56.62,57.6,354.65,0
77,4,55.13,53.34,50.82,174.58,0
77,5,60.23,53.14,51.56,300.31,0
77,6,52.59,53.69,51.71,223.66,0
77,7,58.0,55.93,53.86,221.52,0
77,8,51.47,58.17,54.14,246.51,0
77,9,51.73,52.34,54.18,277.09,0
77,10,57.92,53.04,56.03,140.54,0
77,11,51.24,50.44,48.1,304.18,0
77,12,51.77,47.71,48.54,49.86,0
77,13,56.39,48.74,53.0,179.36,0
77,14,52.53,49.68,45.75,280.32,0
77,15,58.76,51.03,44.55,299.4,0
77,16,58.41,55.53,53.83,235.29,0
77,17,56.47,49.4,51.96,132.79,0
77,18,61.69,53.76,49.9,287.6,0
77,19,59.52,57.04,51.85,576.05,0
77,20,61.33,50.37,48.25,390.17,0
77,21,59.44,51.72,48.5,169.84,0
77,22,52.17,48.41,52.16,4.76,0
77,23,60.12,49.88,46.64,36.64,0
77,24,60.27,59.17,53.84,185.24,0
77,25,56.05,55.71,50.17,196.78,0
77,26,61.77,62.29,51.32,416.36,0
77,27,59.79,50.74,53.8,55.38,0
77,28,61.29,59.72,53.25,184.74,0
77,29,62.65,50.77,51.56,52.87,0
77,30,60.12,51.69,46.37,120.88,0
77,31,63.8,64.58,54.7,382.08,0
77,32,51.06,50.35,53.24,43.64,0
77,33,58.9,60.04,63.65,250.45,0
77,34,56.93,53.56,45.67,227.15,0
77,35,57.5,49.38,49.65,177.1,0
77,36,56.61,47.97,51.04,242.33,0
77,37,57.57,54.11,50.41,40.8,0
77,38,55.11,49.2,53.03,378.76,0
77,39,59.04,52.51,48.86,410.98,0
78,0,47.93,39.57,53.17,250.37,0
78,1,48.16,43.16,54.36,270.13,0
78,2,46.03,48.59,60.71,184.97,0
78,3,48.73,43.29,55.23,161.71,0
78,4,56.94,45.11,53.23,5.39,0
78,5,51.63,43.16,57.61,91.13,0
78,6,57.99,46.38,59.66,203.55,0
78,7,52.75,50.51,53.04,337.51,0
78,8,53.69,41.01,58.24,221.3,0
78,9,48.82,42.81,55.2,996.71,0
78,10,48.12,43.45,55.21,370.05,0
78,11,52.21,44.88,58.24,219.45,0
78,12,49.25,43.29,52.33,165.28,0
78,13,44.5,40.58,56.14,81.78,0
78,14,50.93,42.73,52.71,422.67,0
78,15,56.57,52.48,53.48,243.19,0
78,16,57.32,44.01,51.24,66.77,0
78,17,51.9,35.11,52.4,39.46,0
78,18,55.82,41.18,50.14,330.37,0
78,19,54.57,42.81,59.3,55.51,0
78,20,52.74,42.19,57.64,402.46,0
78,21,46.63,42.48,58.24,150.78,0
78,22,52.79,43.9,54.89,350.71,0
78,23,54.99,44.79,55.73,238.43,0
78,24,57.97,43.79,50.49,194.23,0
78,25,56.16,46.56,58.96,158.94,0
78,26,53.88,36.77,52.53,406.89,0
78,27,47.07,41.75,55.38,264.85,0
78,28,51.16,44.49,60.32,71.62,0
78,29,53.86,43.78,52.43,26.27,0
78,30,55.11,40.15,52.38,201.28,0
78,31,50.11,40.63,54.09,179.87,0
78,32,49.79,39.39,49.36,2.38,0
78,33,56.21,46.66,55.11,173.35,0
78,34,43.76,35.35,52.26,111.13,0
78,35,55.74,37.63,50.59,181.11,0
78,36,48.92,44.43,59.04,267.11,0
78,37,44.99,44.93,49.96,359.11,0
78,38,48.79,36.42,54.82,289.07,0
78,39,59.61,45.26,57.28,595.35,0
79,0,50.71,34.54,31.13,96.36,0
79,1,53.28,38.63,37.77,214.18,0
79,2,40.27,33.13,32.37,316.92,0
79,3,43.92,33.33,35.66,234.2,0
79,4,50.08,41.32,41.87,141.66,0
79,5,47.69,34.3,40.39,241.78,0
79,6,46.05,36.37,27.73,136.8,0
79,7,52.71,37.1,33.65,229.45,0
