temperatura_cpu,uso_cpu,uso_memoria,trafico_red,fallo
73.8,77.8,66.11,259.55,0
61.05,53.23,79.65,1.73,0
79.96,89.49,74.71,281.89,1
44.86,33.68,32.78,466.59,0
59.34,57.18,63.7,450.66,0
51.77,34.03,55.13,39.47,0
58.48,58.98,37.2,2.08,0
38.06,19.33,28.99,272.18,0
47.03,31.37,54.86,39.76,0
41.27,22.39,32.49,292.82,0
53.61,58.62,39.34,56.54,0
40.78,44.96,43.41,189.27,0
53.94,57.73,68.61,341.62,0
45.17,54.27,70.11,32.8,0
57.49,64.87,60.48,182.46,0
47.32,17.89,38.57,180.45,0
30.0,14.49,44.85,290.96,0
58.18,52.04,64.85,867.36,0
69.07,67.29,73.11,14.21,0
38.96,32.22,53.1,178.64,0
65.04,52.31,54.38,398.78,0
54.92,50.67,47.45,325.23,0
55.52,36.37,38.24,196.34,0
55.22,47.53,60.8,192.33,0
51.61,47.65,33.57,263.78,0
46.15,62.35,40.4,344.88,0
43.51,37.14,30.91,102.58,0
68.71,72.41,48.94,66.99,0
74.93,76.62,62.22,88.88,0
41.96,36.92,38.75,148.11,0
44.25,27.29,31.52,227.29,0
51.56,47.37,63.84,351.88,0
62.62,62.02,59.26,236.63,0
47.0,31.65,13.84,0.66,0
51.57,46.59,44.71,219.6,0
55.81,44.82,57.43,238.19,0
61.77,72.24,80.64,170.05,0
60.92,62.74,56.47,31.23,0
45.72,21.46,18.41,95.05,0
47.69,42.01,50.16,179.45,0
60.49,65.83,68.91,57.51,0
47.82,40.45,44.63,72.02,0
70.14,77.99,97.81,7.13,1
69.68,78.12,68.26,275.3,1
66.87,81.45,65.39,62.84,0
68.92,76.55,83.8,3.91,1
52.71,75.59,81.6,122.38,0
67.55,68.21,73.68,312.91,0
47.27,23.46,36.52,196.55,0
72.82,94.25,80.38,365.32,1
36.16,16.7,44.18,342.33,0
47.17,33.61,34.13,87.52,0
61.42,73.85,58.86,220.2,0
58.49,65.79,50.18,364.66,0
56.8,50.57,68.9,127.58,0
55.29,41.83,66.76,236.02,0
46.77,28.65,31.35,64.72,0
75.44,63.05,64.42,952.96,0
75.65,81.32,88.09,161.29,1
55.68,43.49,49.35,294.08,0
54.65,41.63,40.89,142.48,0
67.27,75.73,82.45,232.32,0
66.5,69.52,55.86,257.17,0
60.55,59.91,60.06,81.64,0
68.6,68.15,66.81,139.63,0
63.97,72.53,60.87,269.46,0
61.72,68.22,61.1,475.77,0
71.31,72.66,53.8,11.42,0
43.09,29.11,50.1,278.8,0
56.63,63.81,63.34,382.12,0
48.05,43.02,57.73,991.3,1
79.16,94.39,50.41,64.53,0
71.15,56.07,44.26,192.14,0
63.32,77.75,59.47,54.92,1
75.08,86.64,73.85,124.58,0
58.24,55.38,31.86,257.81,0
43.01,11.67,15.36,190.92,0
67.36,69.96,57.37,229.4,0
70.28,70.27,53.59,24.61,0
47.78,31.12,52.38,108.36,0
58.67,67.04,45.42,291.95,0
67.07,83.63,37.04,51.23,0
52.61,42.51,57.42,1.05,0
41.89,16.42,35.84,154.16,0
58.66,62.13,56.45,122.38,0
58.25,35.17,30.41,315.41,0
78.89,91.7,80.04,159.22,1
49.76,61.27,57.26,726.76,1
61.04,64.47,54.68,405.64,0
41.85,32.61,40.19,249.05,0
74.01,70.6,51.99,30.05,0
37.57,36.23,34.4,564.14,1
48.7,31.75,55.0,117.97,0
70.35,82.03,58.95,165.13,1
50.64,31.68,47.48,321.81,0
61.77,61.2,50.38,78.77,0
73.23,67.14,83.78,480.67,1
52.32,34.19,62.7,971.82,0
33.68,23.63,51.59,519.66,0
44.03,10.89,34.67,41.99,0
48.7,34.1,44.68,391.7,0
81.01,91.27,37.55,78.01,0
44.51,30.65,46.02,251.53,0
33.47,14.73,51.57,225.86,0
67.46,90.68,63.07,408.09,1
63.09,56.06,41.81,321.48,0
68.78,71.28,64.32,130.27,0
35.81,14.72,27.27,363.3,0
43.26,53.51,50.13,867.94,1
79.03,90.3,71.99,304.03,1
40.85,41.38,50.93,244.35,0
53.35,22.79,46.81,762.46,0
51.59,58.29,43.13,853.61,1
50.51,40.08,39.31,230.5,0
63.49,65.95,60.93,98.75,0
69.54,77.64,72.35,15.48,1
55.56,47.69,47.8,324.57,0
70.82,82.97,60.86,105.37,1
69.1,85.37,81.63,70.79,0
44.8,30.25,61.58,200.34,0
50.58,47.48,75.98,177.2,0
45.4,27.88,61.2,190.74,0
52.61,63.87,52.26,190.56,0
61.38,60.44,59.06,49.1,0
59.11,60.0,70.79,140.1,0
53.46,37.5,40.55,355.89,0
50.67,43.89,40.62,328.25,0
48.48,29.28,38.72,146.97,0
59.15,53.03,63.19,287.78,0
42.22,23.73,31.01,213.96,1
51.34,38.21,65.41,150.54,0
40.47,33.01,32.16,387.0,0
77.26,83.82,81.75,65.77,1
42.85,29.52,12.63,245.98,0
54.67,51.22,80.51,49.51,0
57.4,66.65,68.66,254.08,0
59.8,68.78,50.53,100.99,0
66.38,56.87,58.39,142.74,0
59.55,58.4,48.59,156.33,0
55.52,54.36,52.47,132.78,0
41.42,23.76,44.94,42.11,0
53.16,45.99,47.86,324.52,0
46.7,24.1,48.54,215.69,0
70.53,81.66,44.68,418.75,1
54.3,46.14,46.69,5.19,0
36.0,18.74,28.21,327.68,0
42.07,25.09,60.82,983.22,1
71.98,85.22,47.83,374.68,1
57.19,55.11,60.44,183.86,0
62.59,71.03,68.85,217.2,1
41.55,26.27,54.87,625.26,0
54.14,43.39,67.42,159.41,0
44.79,22.8,47.62,126.3,0
57.03,43.66,46.84,1.18,0
65.54,70.79,72.06,220.42,0
48.84,59.18,56.68,341.29,0
53.66,21.45,49.34,1000.0,0
55.14,50.41,48.54,656.24,0
45.51,33.83,60.79,194.54,0
53.38,47.11,44.55,179.81,0
53.01,49.98,48.8,421.19,0
40.75,27.92,42.32,467.94,0
74.12,84.88,40.85,4.27,0
49.8,40.31,43.18,272.97,0
72.16,88.28,90.22,279.67,1
45.16,55.82,68.88,169.92,0
66.17,76.75,70.22,10.56,0
34.78,17.74,36.7,305.81,0
36.89,16.3,10.0,382.44,0
61.12,60.74,62.08,117.95,0
59.46,66.37,53.72,379.46,0
73.18,94.68,83.08,200.61,1
57.91,55.27,29.81,413.29,0
50.32,45.33,40.7,412.99,0
47.57,45.33,77.05,196.47,0
33.92,22.89,62.31,262.6,0
66.66,71.68,77.83,94.64,0
53.37,52.07,43.18,43.53,0
39.05,33.43,50.35,1000.0,1
56.38,39.45,42.85,19.94,0
57.88,52.59,38.61,513.96,0
70.94,97.57,77.0,370.77,1
59.97,68.46,87.42,177.26,0
47.76,22.89,37.42,600.09,0
60.47,63.81,52.71,105.45,0
58.69,62.58,78.8,141.13,0
61.73,56.48,81.54,139.32,0
64.21,71.85,54.75,190.4,0
69.93,69.09,39.64,153.5,0
37.31,16.02,10.0,268.48,0
58.85,64.57,81.37,50.18,0
47.01,32.45,21.53,219.19,0
55.64,40.9,58.79,118.62,0
50.25,36.97,29.85,209.4,0
50.19,38.41,45.36,37.56,0
42.74,32.12,36.97,70.32,0
42.14,32.41,17.17,518.78,0
79.97,93.78,89.13,61.82,1
44.12,14.7,36.53,278.52,0
69.7,70.66,54.97,119.48,0
46.78,23.52,46.7,47.4,0
66.72,70.62,77.63,209.62,0
51.8,38.35,43.57,69.66,0
53.43,45.13,77.89,277.7,0
40.55,12.48,25.31,181.29,0
42.77,23.87,35.15,400.41,0
39.11,9.38,27.48,4.16,0
61.27,53.66,51.4,241.41,0
54.69,63.0,68.83,255.55,0
76.45,84.71,71.35,50.51,0
53.38,47.11,69.81,100.4,0
64.86,55.59,61.32,13.52,0
60.62,48.42,58.64,34.01,0
45.76,41.12,55.87,182.21,0
64.96,71.65,67.25,321.03,0
44.7,47.89,36.51,180.26,0
67.26,80.84,67.59,186.53,0
54.67,45.41,35.45,5.25,0
57.02,45.19,55.88,987.17,1
65.83,72.78,71.86,251.31,0
52.44,39.62,43.24,100.9,0
60.77,70.18,73.48,70.14,0
55.17,50.58,38.81,118.39,0
56.11,58.82,69.58,237.4,0
61.31,60.64,48.13,260.39,0
66.28,59.43,70.24,229.83,0
41.35,20.95,54.37,95.67,0
38.75,29.58,46.94,1000.0,0
46.02,28.35,42.02,196.94,0
56.49,45.57,57.2,68.56,0
64.65,80.96,57.92,32.43,0
76.05,82.26,41.94,229.44,1
68.6,86.04,82.32,330.35,1
71.56,94.25,57.91,289.05,1
33.88,23.44,62.07,224.48,0
62.42,63.2,71.71,295.01,0
82.0,88.95,74.84,555.72,1
44.54,23.27,29.79,243.18,0
64.09,77.74,65.1,223.61,0
75.19,88.31,74.76,281.69,1
76.73,88.54,69.45,312.55,1
73.54,77.69,45.38,0.38,1
45.04,41.76,45.8,857.44,0
51.03,24.48,49.43,350.58,0
58.6,55.5,57.52,461.85,0
72.58,69.16,53.28,203.03,0
50.71,38.97,52.41,131.86,0
43.48,18.68,40.4,224.75,0
60.12,71.45,44.84,103.41,0
53.91,36.93,31.02,435.39,0
40.9,31.06,69.02,272.13,0
72.98,86.16,78.06,192.11,1
60.4,66.43,81.47,367.04,1
65.11,72.93,56.95,26.99,0
55.59,39.48,39.0,110.8,0
69.27,84.87,55.2,263.26,0
42.7,11.23,28.43,361.1,0
60.71,66.83,56.25,178.65,0
64.03,68.2,37.08,98.13,0
71.42,62.33,59.67,56.48,0
72.94,87.67,65.33,14.83,1
61.35,64.62,62.61,299.78,0
63.49,66.94,54.71,322.69,0
65.13,75.61,30.17,337.71,0
45.95,41.21,73.06,201.09,0
78.32,78.32,81.24,26.59,1
54.5,53.34,56.53,92.76,0
37.84,29.25,38.05,289.8,0
67.24,78.29,51.65,44.4,0
76.98,93.9,75.93,184.72,1
59.94,62.99,66.97,47.38,0
49.29,38.12,47.9,95.48,0
60.76,64.31,63.72,27.21,0
57.1,49.94,60.58,202.44,0
64.65,62.07,77.73,19.46,0
53.67,49.2,42.36,85.94,0
53.25,18.05,45.72,327.67,0
66.54,63.78,42.15,357.32,0
71.5,85.92,69.8,300.62,0
35.46,21.85,46.38,412.31,0
68.76,78.67,56.19,2.06,0
59.59,51.14,66.59,186.3,0
72.69,79.52,69.04,211.32,0
63.22,88.02,65.29,492.78,0
53.15,44.71,58.82,164.38,0
51.94,48.56,36.63,320.2,0
62.47,49.97,42.47,454.04,0
57.17,53.38,46.59,219.54,0
30.0,18.54,45.96,129.63,0
48.8,32.52,44.18,142.62,0
52.77,66.36,45.67,56.71,0
67.89,73.12,41.34,131.12,0
68.85,52.0,59.67,13.2,0
52.79,30.42,43.3,317.33,0
65.68,70.4,51.32,34.32,0
46.51,38.72,34.99,258.84,0
67.21,62.69,52.22,370.65,0
76.35,89.51,81.86,309.34,1
71.56,88.9,74.02,127.55,1
44.31,32.62,26.95,314.58,0
58.6,67.69,64.18,201.45,0
67.12,72.26,65.04,131.4,0
43.56,29.65,17.21,145.49,0
49.2,35.57,24.98,266.44,0
43.51,14.93,44.92,33.5,0
59.15,63.82,42.45,124.39,0
56.44,46.12,53.95,256.21,0
71.14,71.81,51.97,123.1,1
48.03,30.56,18.43,6.23,0
62.88,59.52,56.1,66.3,0
51.74,38.53,34.04,225.82,0
38.74,14.48,39.78,272.43,0
55.67,42.35,66.08,362.69,0
48.77,18.97,30.71,317.12,0
72.18,78.05,60.03,315.36,1
72.49,90.12,83.82,88.24,1
65.58,74.81,71.3,312.95,1
58.94,59.98,62.46,122.42,0
49.8,28.4,32.2,16.23,0
67.38,82.64,65.68,283.69,0
38.77,25.85,32.92,989.15,1
63.94,64.33,54.03,332.72,0
63.75,68.78,52.09,119.84,0
74.66,76.64,66.15,199.14,1
34.13,29.15,37.53,70.12,0
52.49,42.29,47.35,494.14,0
46.23,35.33,39.26,0.75,0
61.81,55.99,77.92,78.46,0
47.51,36.76,30.57,45.39,0
68.15,84.86,61.62,230.98,0
60.54,51.87,41.99,72.79,0
68.51,65.47,54.65,361.73,0
55.0,51.06,47.27,1000.0,0
68.84,80.93,73.52,23.52,0
44.64,13.67,23.89,1000.0,1
44.51,14.6,43.77,336.79,0
74.26,80.65,71.16,90.72,0
62.37,70.41,86.21,28.35,0
68.9,87.37,91.72,259.8,0
67.16,58.65,55.14,298.8,0
58.65,51.32,73.23,49.48,0
53.13,53.99,50.71,338.53,0
56.26,53.89,49.39,771.96,0
46.36,30.3,66.91,377.48,0
56.37,54.14,49.44,36.97,0
52.75,48.29,53.9,90.0,0
52.82,31.89,27.82,168.74,0
66.97,70.28,69.43,51.32,0
69.51,57.05,69.48,195.25,0
53.93,33.71,46.48,147.98,0
58.88,56.95,53.55,168.55,0
65.36,57.12,71.18,139.4,0
47.01,28.79,35.04,6.41,0
72.93,62.68,67.19,196.55,0
42.95,27.22,52.46,181.17,0
49.0,32.04,28.9,48.66,0
64.22,76.58,75.65,387.36,1
47.96,38.84,37.45,1000.0,1
49.24,41.18,57.89,1000.0,0
51.85,29.73,39.82,78.7,0
56.19,50.33,51.67,146.35,0
44.0,52.81,87.99,461.6,0
45.66,28.68,26.97,225.3,0
47.85,45.05,31.13,254.55,0
54.27,53.2,50.85,248.09,0
56.36,40.46,32.57,259.86,0
55.21,65.06,53.46,40.44,0
53.16,59.36,64.06,45.68,0
38.81,32.85,25.54,46.1,0
48.08,39.16,41.67,282.69,0
38.12,31.67,48.21,18.0,0
60.05,78.42,59.69,29.32,0
65.52,75.37,62.1,911.58,1
44.28,23.29,45.93,159.16,0
52.79,55.11,51.65,192.55,1
57.36,51.2,62.7,127.06,0
57.45,54.12,61.79,272.65,0
60.98,57.13,44.53,375.04,0
58.47,68.85,42.11,888.26,1
59.56,38.35,38.47,374.3,0
48.68,48.64,35.81,282.49,0
61.9,71.79,64.53,56.75,0
76.65,91.46,54.09,72.99,1
62.54,65.1,64.16,65.41,0
76.83,88.24,66.51,171.36,1
62.42,69.5,73.16,158.17,0
46.72,45.32,49.88,289.21,0
34.36,21.71,55.47,953.77,1
71.72,67.01,73.79,237.15,0
67.5,80.46,78.15,24.82,0
48.1,36.81,43.08,236.24,0
56.28,33.19,39.11,128.24,0
66.1,79.47,73.25,117.31,0
52.63,44.58,23.45,103.03,0
70.74,95.44,60.63,426.69,0
43.18,38.56,37.81,23.04,0
64.55,50.21,60.1,1000.0,1
49.31,16.93,31.0,193.01,0
56.32,41.77,43.75,4.01,0
59.86,49.84,48.01,155.37,0
44.26,18.45,61.23,150.48,0
57.67,63.83,84.0,457.94,1
51.69,39.65,48.12,144.79,0
46.31,36.58,45.13,367.32,0
40.09,45.73,39.35,401.86,0
59.66,47.98,52.31,114.79,0
48.64,30.15,32.54,204.4,0
48.93,51.12,34.49,227.81,0
54.22,52.23,47.63,485.04,0
69.27,69.59,64.27,171.31,0
59.95,59.32,63.8,191.94,0
42.9,42.16,53.96,9.86,0
41.49,33.82,51.8,65.89,0
82.56,89.72,88.34,125.05,1
76.01,94.95,71.55,395.2,1
51.97,31.91,34.26,483.98,0
66.4,54.81,71.26,275.17,0
71.54,90.95,85.7,252.64,1
49.3,33.79,53.22,302.73,0
50.01,60.53,67.7,97.3,0
58.63,64.48,61.27,408.49,0
68.15,72.33,63.06,14.66,0
71.28,87.48,54.26,131.78,0
60.58,57.22,64.52,298.0,0
57.49,45.31,62.86,127.82,0
65.39,66.5,70.13,570.27,0
60.21,57.73,54.55,300.14,0
60.68,60.27,68.47,347.53,0
42.58,29.17,51.17,86.16,0
48.5,45.9,56.35,344.75,0
66.1,59.4,68.9,321.51,0
64.29,61.59,65.73,434.68,0
44.3,35.32,58.07,128.82,0
62.53,65.66,43.51,82.91,0
43.93,41.07,57.8,250.45,0
73.79,96.04,71.58,254.94,1
61.51,58.33,53.65,193.24,0
75.33,91.37,66.12,29.19,1
59.21,57.9,62.17,229.48,0
38.56,23.87,70.4,246.28,0
39.45,28.01,54.08,199.55,0
62.97,57.01,60.08,194.47,0
79.46,84.77,88.72,341.33,1
48.82,30.58,14.35,176.89,0
38.87,16.8,46.28,12.48,0
79.6,90.16,55.78,410.52,1
40.0,26.55,33.17,402.06,0
58.29,45.7,31.17,194.05,0
52.24,50.49,54.65,331.26,0
35.71,14.03,42.15,28.6,0
58.3,60.79,70.5,178.33,0
46.08,31.71,58.8,57.13,0
48.71,26.38,36.92,368.7,0
67.4,91.13,68.09,24.4,0
60.42,68.35,48.65,138.3,0
52.81,42.97,32.36,232.36,0
76.56,90.81,52.15,323.59,1
37.0,29.41,34.57,279.09,0
46.32,39.72,34.1,371.45,0
52.47,63.51,57.31,320.58,0
61.33,71.37,72.91,396.28,0
56.98,59.06,37.7,63.26,0
58.21,51.52,75.99,127.31,0
30.0,17.33,38.56,267.71,0
62.9,60.07,36.92,436.06,0
56.27,58.29,62.03,124.24,0
42.02,25.48,57.54,494.77,0
64.21,59.47,54.68,252.96,0
72.67,73.8,60.78,93.26,1
48.53,43.06,43.87,818.98,0
69.28,88.24,82.98,310.35,1
62.12,69.33,60.55,103.98,0
37.21,18.58,36.94,159.17,0
50.97,56.84,50.3,224.31,0
68.07,78.75,76.96,229.93,1
64.27,77.33,66.57,486.87,0
75.65,93.83,100.0,259.08,1
63.7,50.33,82.67,109.28,0
54.79,50.68,33.51,88.04,0
47.74,42.42,34.37,450.09,0
64.67,73.97,66.45,122.68,0
45.86,28.74,25.08,287.71,0
39.19,17.43,41.2,1000.0,0
59.14,65.12,84.37,263.09,0
62.14,83.54,60.23,409.74,0
51.75,36.04,62.25,242.41,0
41.65,30.68,54.76,923.64,0
67.89,62.12,49.47,245.86,0
71.16,89.14,70.95,131.97,0
34.46,10.97,47.75,1000.0,0
38.89,20.11,30.18,102.37,0
59.32,57.75,64.15,25.46,0
52.09,53.09,67.98,287.23,0
33.82,11.29,15.6,269.6,0
65.24,65.5,66.08,254.2,0
49.21,48.49,67.59,196.55,0
47.88,28.57,54.88,189.16,0
44.36,17.88,46.88,37.48,0
57.05,47.2,41.18,79.36,0
63.16,65.19,75.82,333.17,0
50.81,60.51,64.5,331.15,0
59.78,73.54,66.55,162.36,0
43.65,40.05,50.75,420.77,0
56.13,56.56,40.96,274.99,0
68.61,79.24,80.5,250.69,0
35.54,20.64,48.16,502.63,0
53.44,48.49,68.8,11.76,0
54.56,41.6,49.02,192.92,0
50.32,50.67,63.63,72.19,0
43.98,34.94,52.9,144.84,0
64.4,57.61,46.56,189.91,0
63.35,78.23,50.04,193.33,0
66.72,71.75,69.53,38.99,0
76.03,82.25,54.03,210.2,0
57.17,67.57,57.74,76.27,0
48.52,47.94,57.43,379.5,0
55.57,53.75,60.16,860.42,0
73.77,90.07,87.03,251.59,1
42.44,29.68,26.49,128.62,0
57.17,33.29,36.25,1000.0,0
59.41,53.73,36.84,306.02,0
46.1,39.4,49.31,148.94,0
50.14,54.28,28.82,38.5,0
48.03,35.53,53.55,933.9,0
55.2,45.66,45.38,279.45,0
50.51,20.23,40.0,248.18,0
53.61,46.16,55.86,86.18,0
51.99,46.1,66.57,343.98,0
46.38,41.87,61.38,372.33,0
48.8,32.5,41.5,242.23,0
56.19,41.54,35.85,140.57,0
44.01,45.54,60.74,143.71,0
50.77,39.99,52.24,909.42,0
63.59,79.75,90.49,133.85,1
58.36,72.06,64.3,146.91,0
50.61,22.04,54.23,248.48,0
58.83,48.68,53.76,334.47,0
44.36,33.47,41.21,417.67,0
64.74,72.94,62.72,63.03,0
45.65,33.13,37.55,87.56,0
53.99,60.04,49.15,1000.0,1
55.18,56.28,61.01,63.06,0
64.25,61.58,67.27,26.23,0
59.9,66.81,79.47,58.6,0
57.35,50.07,50.3,173.58,0
54.51,55.0,48.04,445.35,1
56.71,66.59,53.32,180.82,0
67.54,64.28,71.84,241.14,0
55.43,74.1,45.47,20.28,0
53.71,27.8,44.34,876.04,0
62.72,55.94,65.91,330.73,0
45.34,27.02,48.94,129.68,0
63.48,73.27,65.57,96.92,0
43.15,28.23,34.17,343.69,0
66.8,73.46,70.42,166.13,0
56.67,51.62,30.57,100.43,0
59.17,69.49,69.72,145.02,0
70.52,83.0,68.0,235.8,1
58.15,54.03,71.92,309.78,0
52.04,46.84,35.25,248.47,0
70.38,59.11,53.88,240.73,0
59.58,61.4,66.48,163.93,0
45.21,47.89,67.17,221.84,0
64.12,80.81,66.09,141.29,0
68.18,71.0,61.05,159.53,0
40.82,27.02,36.49,413.25,0
61.39,74.69,48.13,206.33,0
44.8,12.66,31.32,144.87,0
49.71,36.65,54.06,98.9,0
57.5,61.96,56.84,130.11,0
30.0,25.07,48.09,512.99,0
59.5,53.04,57.12,529.35,0
64.43,70.34,53.59,294.16,0
70.99,70.63,37.51,44.71,0
49.16,49.19,75.84,610.19,1
57.63,59.78,71.86,10.59,0
72.99,85.87,53.37,258.99,1
53.82,33.79,43.06,56.96,0
65.83,70.73,62.7,125.84,0
49.77,46.31,75.78,234.81,0
67.03,62.05,69.54,253.85,0
69.28,84.44,75.79,217.85,0
46.95,30.55,43.39,423.97,0
56.6,45.33,47.65,801.41,0
64.66,54.01,75.53,321.84,0
45.71,25.79,40.72,82.6,0
52.55,16.54,15.39,394.25,0
65.83,74.52,50.38,407.06,0
55.4,47.67,39.58,161.82,0
65.59,79.74,76.86,256.28,1
62.81,63.47,88.74,95.18,1
48.8,33.29,54.39,166.93,0
53.32,34.99,49.09,310.6,0
53.3,41.48,44.31,272.73,0
46.33,36.88,48.32,59.37,0
58.82,55.52,39.22,29.41,0
35.18,14.22,56.66,111.8,0
65.32,66.47,39.65,232.97,0
69.18,86.9,56.84,62.37,0
56.39,68.21,68.77,12.08,0
54.62,61.45,67.32,194.4,0
38.11,26.05,52.64,512.93,0
53.62,52.75,49.23,230.3,0
54.67,58.49,30.92,16.39,0
57.7,56.1,54.14,354.95,0
61.96,69.39,60.66,424.04,0
60.92,57.25,53.42,232.0,0
72.58,84.07,70.08,293.46,1
71.44,89.26,60.9,396.32,1
73.77,77.31,65.84,290.84,1
44.3,36.81,72.65,294.89,0
53.96,36.79,57.4,30.14,0
71.41,83.97,84.03,209.38,1
56.92,58.46,39.92,329.22,0
49.29,25.31,49.9,166.36,0
43.85,19.71,33.93,131.78,0
55.38,62.52,41.85,1000.0,1
48.09,31.02,28.47,562.19,0
45.98,26.45,78.33,194.52,0
60.2,50.36,48.86,208.56,0
58.85,52.0,42.14,1000.0,0
71.06,77.77,70.78,251.19,0
61.79,69.57,75.59,251.26,0
57.22,57.1,53.85,775.73,0
47.09,35.54,35.94,143.23,0
61.42,81.34,73.05,251.04,1
73.75,76.78,41.44,124.92,1
69.24,93.13,65.71,75.72,0
64.86,68.52,54.52,392.94,0
50.32,43.43,41.55,98.8,0
45.55,32.06,71.6,824.11,0
63.83,61.82,56.89,383.99,0
59.91,69.15,44.42,96.52,0
40.95,14.49,42.76,248.17,0
56.69,48.61,49.32,261.37,0
35.25,15.5,40.33,186.47,0
58.71,48.17,44.06,141.74,0
73.58,75.53,68.01,31.04,0
72.69,66.44,74.31,294.18,1
35.88,11.29,28.66,365.4,0
61.72,62.53,48.65,349.43,0
45.58,26.77,35.35,255.63,0
47.85,27.23,56.9,96.38,0
73.72,71.68,66.5,315.42,0
53.7,41.89,55.2,183.74,0
45.1,22.89,10.0,111.19,0
48.81,48.43,52.5,298.63,0
67.28,54.42,55.11,233.9,0
39.57,21.63,38.78,351.34,0
41.45,49.46,63.96,251.13,0
47.25,57.89,49.0,159.97,0
66.93,72.4,66.03,147.66,0
65.39,86.43,66.21,291.69,0
53.98,47.2,56.06,0.69,0
52.3,60.37,50.31,124.76,0
52.44,41.12,51.42,129.12,0
60.69,56.24,30.2,263.2,0
67.78,75.87,51.71,296.76,0
63.94,77.01,81.92,84.6,1
68.75,70.33,50.61,35.97,0
66.99,80.4,72.15,342.98,0
53.99,49.85,48.68,92.87,0
42.27,27.86,55.93,296.5,0
52.22,46.86,40.35,197.88,0
65.89,53.34,46.84,120.65,0
59.54,59.92,63.1,287.01,0
42.35,36.31,35.27,204.77,0
52.71,55.46,49.31,424.17,0
51.91,46.29,40.11,89.73,0
60.76,71.16,78.07,1.28,0
62.07,55.05,66.97,197.57,0
30.0,8.21,53.16,271.45,0
54.26,49.68,48.7,171.85,0
56.74,42.8,60.2,469.76,0
71.64,93.03,71.19,381.93,1
67.96,73.41,57.56,121.17,0
54.92,50.26,66.49,209.64,0
67.66,77.86,63.38,740.55,1
49.59,32.68,32.91,357.74,0
41.34,40.52,41.02,97.93,0
63.41,55.2,61.58,229.84,0
63.49,89.09,60.43,161.39,0
49.08,24.79,30.69,23.4,0
66.73,70.79,67.43,325.03,0
63.58,63.51,100.0,41.21,0
55.4,33.31,34.71,122.11,0
78.07,87.3,56.09,327.93,1
66.15,65.38,43.08,54.31,0
58.65,61.14,50.02,423.63,0
58.97,62.55,39.41,51.95,0
68.17,69.48,50.75,24.56,0
49.53,33.18,42.51,206.98,0
62.0,61.95,36.89,445.12,0
69.22,81.52,45.24,199.11,0
46.88,36.78,56.64,347.21,0
56.39,68.12,56.42,1.13,0
54.34,41.57,45.94,145.03,0
56.28,54.77,48.42,154.59,0
44.95,30.84,34.14,10.79,0
40.31,37.77,72.18,38.69,0
53.23,45.15,45.63,163.76,0
49.88,53.69,50.28,436.96,0
45.36,33.76,32.66,232.78,0
63.29,59.42,40.46,97.55,0
46.65,31.17,34.22,105.58,0
58.8,59.4,28.57,144.19,0
59.39,67.44,38.76,134.04,0
46.11,36.63,25.72,257.68,0
75.51,77.35,53.62,161.94,0
58.29,48.67,57.86,294.77,0
53.07,50.82,50.53,315.13,0
65.58,74.14,50.74,189.52,0
64.32,67.58,55.73,191.63,0
61.06,58.42,43.64,205.14,0
41.0,19.82,38.52,61.72,0
51.58,61.82,56.49,308.06,0
39.22,16.04,40.37,454.59,0
44.89,29.03,31.34,208.89,0
53.41,24.19,43.7,82.6,0
76.09,66.6,58.02,198.95,0
55.1,43.24,35.21,134.76,0
59.22,66.54,75.51,204.11,0
48.45,28.38,48.67,153.2,0
43.8,44.11,43.04,122.93,0
43.23,30.2,45.23,1000.0,1
59.69,77.88,47.7,533.65,0
50.69,34.64,24.58,0.42,0
43.02,37.11,54.79,364.58,0
64.65,74.1,67.9,260.09,0
58.59,58.29,53.96,62.16,0
57.8,56.4,64.79,1.5,0
46.18,35.97,39.74,239.4,0
62.81,63.32,49.49,254.14,0
45.26,42.47,44.22,26.24,0
68.65,60.77,67.65,338.95,0
59.92,71.93,71.08,125.84,0
60.98,62.57,70.1,273.91,0
74.83,86.31,62.46,305.48,0
66.14,66.79,63.18,334.37,0
59.91,52.24,85.96,51.58,0
64.34,87.61,68.38,501.72,1
35.39,17.34,44.26,61.88,0
54.55,47.55,52.39,334.17,0
61.93,59.83,85.04,125.12,0
68.3,65.25,80.49,207.8,1
33.88,9.67,19.37,181.29,0
46.8,42.0,46.91,270.05,0
57.68,61.76,55.26,357.21,0
71.45,61.2,40.45,108.17,0
74.89,76.93,50.58,68.45,1
52.45,46.3,43.6,109.4,0
76.68,83.16,74.46,227.04,0
50.92,47.35,35.12,174.64,0
70.6,73.55,62.22,216.31,0
41.76,36.2,45.03,184.77,0
75.52,90.74,81.78,313.84,1
59.9,49.57,72.52,124.03,0
67.13,79.92,77.75,252.37,1
60.09,54.4,42.18,195.21,0
68.99,86.51,73.19,55.85,0
48.05,31.58,41.85,97.04,0
61.85,70.12,59.41,338.02,0
77.33,89.64,92.28,323.59,1
52.07,57.36,57.47,310.83,0
55.94,63.07,50.54,174.68,0
60.13,46.95,66.56,136.5,0
30.0,15.33,45.0,49.58,0
37.35,18.61,27.92,160.56,0
65.74,74.9,76.85,27.67,0
55.74,47.78,39.68,371.71,0
45.46,34.46,41.25,78.63,0
71.92,99.03,67.9,158.8,1
48.03,21.53,13.25,460.28,0
56.89,42.66,33.52,354.6,0
34.38,9.3,21.43,251.95,0
